antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
상의_소재_울/캐시미어,하의_소재_울/캐시미어,0.018376718604260846,0.0169267214932494,0.0026551180495750434,0.14448270699206467,8.535776231072644,1.0,0.002344060451800905,1.1490980796546355,0.8993735735755796,0.08132479352772627,0.12975226596797318,0.15067113242971242
하의_소재_울/캐시미어,상의_소재_울/캐시미어,0.0169267214932494,0.018376718604260846,0.0026551180495750434,0.1568595578673602,8.535776231072644,1.0,0.002344060451800905,1.1642464675432016,0.8980470304664174,0.08132479352772627,0.14107534110865316,0.15067113242971242
상의_소재_저지,하의_소재_저지,0.28572096772862215,0.04432809004839744,0.032224603727070374,0.11278347537194859,2.5442890782980165,1.0,0.019559138940880752,1.077157473314927,0.8497560098075606,0.10819999260929013,0.0716306345417413,0.41987010650231094
하의_소재_저지,상의_소재_저지,0.04432809004839744,0.28572096772862215,0.032224603727070374,0.7269567376326733,2.544289078298016,1.0,0.019559138940880752,2.6159921547906726,0.6351163971983542,0.10819999260929013,0.6177358566734622,0.41987010650231094
하의_소재_저지,상의_소재_니트,0.04432809004839744,0.18616642224906382,0.0038327248114591044,0.0864626652597604,0.46443748671329044,1.0,-0.004419677117985377,0.8908596800615121,-0.5468202443677335,0.01690944403981549,-0.12251123536195078,0.053525145996319266
상의_소재_니트,하의_소재_저지,0.18616642224906382,0.04432809004839744,0.0038327248114591044,0.02058762673287813,0.4644374867132905,1.0,-0.004419677117985377,0.9757605029673805,-0.5862513691780252,0.01690944403981549,-0.024841646038044146,0.053525145996319266
하의_소재_저지,상의_소재_우븐,0.04432809004839744,0.35813552933148807,0.0048975234489570755,0.11048352057600397,0.3084963973896628,1.0,-0.01097794054477961,0.7215880599358311,-0.7010910622053521,0.012318765355202602,-0.3858322435226094,0.06207928832954957
상의_소재_우븐,하의_소재_저지,0.35813552933148807,0.04432809004839744,0.0048975234489570755,0.013675056083095173,0.3084963973896628,1.0,-0.01097794054477961,0.9689219722624345,-0.7773926831104001,0.012318765355202602,-0.032074850841702154,0.06207928832954957
상의_소재_저지,하의_소재_시폰,0.28572096772862215,0.02204160693797479,0.005648660472308357,0.019769849294621795,0.8969332113694916,1.0,-0.0006490887923037121,0.9976824242330047,-0.13858141049328687,0.018697121207981567,-0.002322959401411787,0.13802123721752685
하의_소재_시폰,상의_소재_저지,0.02204160693797479,0.28572096772862215,0.005648660472308357,0.2562726251404319,0.8969332113694916,1.0,-0.0006490887923037121,0.9604043852846607,-0.1051454993057917,0.018697121207981567,-0.041228065304599125,0.13802123721752685
상의_소재_시폰,하의_소재_시폰,0.05770548274998693,0.02204160693797479,0.002490032989497839,0.04315071758928146,1.9576938156418373,1.0,0.0012181114205565423,1.0220610612761538,0.5191528588138676,0.03223049253890808,0.021584876003991577,0.0780601921487788
하의_소재_시폰,상의_소재_시폰,0.02204160693797479,0.05770548274998693,0.002490032989497839,0.11296966670827613,1.9576938156418373,1.0,0.0012181114205565423,1.062302473640565,0.5002205573831108,0.03223049253890808,0.05864852543085136,0.0780601921487788
하의_소재_시폰,상의_소재_우븐,0.02204160693797479,0.35813552933148807,0.006452074431350753,0.29272250655348897,0.8173512052822517,1.0,-0.0014418081366974487,0.9075143442508735,-0.18599971612703126,0.01726422734300228,-0.10191095747965362,0.15536912027530014
상의_소재_우븐,하의_소재_시폰,0.35813552933148807,0.02204160693797479,0.006452074431350753,0.018015733997111334,0.8173512052822516,1.0,-0.0014418081366974487,0.9959002673665531,-0.2582420569156164,0.01726422734300228,-0.004116609632295596,0.15536912027530014
