antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
블루,레드,0.14716913076529267,0.030354566468607954,0.005427868877891373,0.03688184369688105,1.215034440864885,1.0,0.0009606137159490413,1.0067772341176993,0.2075183586760041,0.03153980505943997,0.006731612404444719,0.10784870310442979
스카이블루,레드,0.13534766285545852,0.030354566468607954,0.0032501279883336695,0.024013181459989968,0.7910895872890785,1.0,-0.000858291640183086,0.9935025915430865,-0.23396112829391524,0.02000668481115408,-0.006539900864095272,0.065542654104428
레드,스카이블루,0.030354566468607954,0.13534766285545852,0.0032501279883336695,0.10707212674886603,0.7910895872890785,1.0,-0.000858291640183086,0.9683339080863925,-0.21405044488554972,0.02000668481115408,-0.03270162456273538,0.065542654104428
레드,네이비,0.030354566468607954,0.09379605640794923,0.002016785863882468,0.0664409378393918,0.7083553443912266,1.0,-0.0008303527648459283,0.9706980311398323,-0.2980533447955787,0.016512916593893395,-0.03018649252410668,0.04397137861205448
네이비,레드,0.09379605640794923,0.030354566468607954,0.002016785863882468,0.02150181938471717,0.7083553443912267,1.0,-0.0008303527648459283,0.9909527199342117,-0.3124008618520584,0.016512916593893395,-0.00912988065302344,0.04397137861205448
스카이블루,옐로우,0.13534766285545852,0.02823112366000093,0.006294698955925472,0.04650762948635289,1.6473885363708318,1.0,0.0024736823487609082,1.0191679623157408,0.45449325839416016,0.0400212065543048,0.01880746160052716,0.13473890884950973
옐로우,스카이블루,0.02823112366000093,0.13534766285545852,0.006294698955925472,0.2229701882126666,1.6473885363708318,1.0,0.0024736823487609082,1.1127659763216262,0.40439518866567875,0.0400212065543048,0.101338447365534,0.13473890884950973
옐로우,화이트,0.02823112366000093,0.4364285825098124,0.007547433252144774,0.2673444154416815,0.6125731131179308,1.0,-0.004773436029448659,0.7692173913202841,-0.39424480968863174,0.016511114882063468,-0.30002260906192046,0.1423190213744528
화이트,옐로우,0.4364285825098124,0.02823112366000093,0.007547433252144774,0.017293627307224044,0.6125731131179308,1.0,-0.004773436029448659,0.9888700260253668,-0.5287981079344798,0.016511114882063468,-0.011255244553592919,0.1423190213744528
블루,옐로우,0.14716913076529267,0.02823112366000093,0.00504390387688298,0.03427283867652291,1.2140090167605386,1.0,0.0008891539473131552,1.0062561303631992,0.2067032226092757,0.029607959202258442,0.006217234533459295,0.10646874520719951
옐로우,블루,0.02823112366000093,0.14716913076529267,0.00504390387688298,0.1786646517378761,1.2140090167605386,1.0,0.0008891539473131552,1.0383467252922027,0.1814041314797229,0.029607959202258442,0.036930559280582934,0.10646874520719951
네이비,옐로우,0.09379605640794923,0.02823112366000093,0.0020109682123520376,0.02143979490572279,0.7594382414221653,1.0,-0.0006369998549211999,0.9930598764195364,-0.25901176550374355,0.016755804747208714,-0.00698862550512681,0.04633605351825499
옐로우,네이비,0.02823112366000093,0.09379605640794923,0.0020109682123520376,0.07123231213078719,0.7594382414221654,1.0,-0.0006369998549211999,0.9757057178324884,-0.24583235382503446,0.016755804747208714,-0.024899190117980377,0.04633605351825499
블랙,옐로우,0.2714826478847019,0.02823112366000093,0.002699390310119611,0.009943141232606647,0.3522049406306316,1.0,-0.004964869893857898,0.9815283513613929,-0.7162844048533544,0.009088416186782623,-0.01881927161144822,0.052780335556542365
옐로우,블랙,0.02823112366000093,0.2714826478847019,0.002699390310119611,0.09561752988047809,0.35220494063063157,1.0,-0.004964869893857898,0.8055412131318935,-0.6543008652814789,0.009088416186782623,-0.2414014127372366,0.052780335556542365
와인,화이트,0.020243488108720273,0.4364285825098124,0.005513194433671016,0.2723440942619025,0.6240290053774817,1.0,-0.003321642386672016,0.7745026365429263,-0.38078122245872714,0.012220073071136902,-0.29115118892765146,0.14248830900587903
화이트,와인,0.4364285825098124,0.020243488108720273,0.005513194433671016,0.01263252374985559,0.6240290053774817,1.0,-0.003321642386672016,0.9922916598511328,-0.5166878900558803,0.012220073071136902,-0.007768220232772737,0.14248830900587903
베이지,와인,0.19588614468111512,0.020243488108720273,0.003391690842240804,0.017314603070891867,0.855317175473987,1.0,-0.0005737279982744089,0.9970195089425556,-0.17380253224707143,0.01594304622480698,-0.002989400940213822,0.092429693527016
와인,베이지,0.020243488108720273,0.19588614468111512,0.003391690842240804,0.16754478398314013,0.8553171754739869,1.0,-0.0005737279982744089,0.965954492022306,-0.14723208971879193,0.01594304622480698,-0.03524545748155993,0.092429693527016
블랙,와인,0.2714826478847019,0.020243488108720273,0.003808622535254968,0.014028972256350181,0.6930116085234802,1.0,-0.0016871332189228871,0.993697060382604,-0.378130008097155,0.01322817250506833,-0.006342918650649086,0.10108479937657053
와인,블랙,0.020243488108720273,0.2714826478847019,0.003808622535254968,0.18814062649679086,0.6930116085234803,1.0,-0.0016871332189228871,0.8973442641571205,-0.31135640179919766,0.01322817250506833,-0.11439950077499456,0.10108479937657053
골드,화이트,0.009853162475371942,0.4364285825098124,0.003089172962658434,0.3135209604408581,0.7183786145212179,1.0,-0.0012110287697070172,0.8209593957189344,-0.283628996950438,0.0069702724225744065,-0.21808703964496975,0.1602996308242841
화이트,골드,0.4364285825098124,0.009853162475371942,0.003089172962658434,0.00707830120771015,0.718378614521218,1.0,-0.0012110287697070172,0.9972053574103206,-0.4102403267252557,0.0069702724225744065,-0.0028024745042856056,0.1602996308242841
블랙,그레이,0.2714826478847019,0.08439085310042042,0.023278362990428025,0.08574530700877168,1.0160497714928836,1.0,0.00036771073347698427,1.0014814842283388,0.021682730436653388,0.06999008804151362,0.0014792926795649541,0.18079259467815303
그레이,블랙,0.08439085310042042,0.2714826478847019,0.023278362990428025,0.27583988234753437,1.0160497714928838,1.0,0.00036771073347698427,1.0060169489545454,0.01725217077377338,0.06999008804151362,0.005980961812619788,0.18079259467815303
그레이,화이트,0.08439085310042042,0.4364285825098124,0.02293706076730945,0.27179557884093936,0.6227721779309183,1.0,-0.013893519628100846,0.7739192472810976,-0.39815327524755484,0.04606923628205528,-0.2921244735974204,0.16217592711186818
화이트,그레이,0.4364285825098124,0.08439085310042042,0.02293706076730945,0.052556275382797016,0.6227721779309183,1.0,-0.013893519628100846,0.9663995054371324,-0.518024624828094,0.04606923628205528,-0.034768741471643355,0.16217592711186818
베이지,그레이,0.19588614468111512,0.08439085310042042,0.005674149459346251,0.028966568659479473,0.3432429889648214,1.0,-0.010856849400845435,0.9429223725444477,-0.7040981377175033,0.020663112178242293,-0.060532689771195206,0.04810155722831044
그레이,베이지,0.08439085310042042,0.19588614468111512,0.005674149459346251,0.06723654579714142,0.34324298896482147,1.0,-0.010856849400845435,0.8620769303253655,-0.6763485064860428,0.020663112178242293,-0.15998928265320778,0.04810155722831044
그레이,네이비,0.08439085310042042,0.09379605640794923,0.004380691602413937,0.05190955466703433,0.5534300337880195,1.0,-0.0035348376153080535,0.955820141477953,-0.46844859193955773,0.02520445847791402,-0.04622193716668607,0.04930699367489989
네이비,그레이,0.09379605640794923,0.08439085310042042,0.004380691602413937,0.046704432682765466,0.5534300337880195,1.0,-0.0035348376153080535,0.96046722369253,-0.47102042680658673,0.02520445847791402,-0.041159943132141136,0.04930699367489989
그레이,블루,0.08439085310042042,0.14716913076529267,0.004873252765323694,0.05774621995496116,0.3923799757100938,1.0,-0.007546475730006683,0.9050967874004632,-0.6284293829674462,0.021497741582261153,-0.10485421440077056,0.04542975042232911
블루,그레이,0.14716913076529267,0.08439085310042042,0.004873252765323694,0.03311328088969706,0.3923799757100938,1.0,-0.007546475730006683,0.9469663082580064,-0.6448581445445222,0.021497741582261153,-0.05600377888792245,0.04542975042232911
스카이블루,그레이,0.13534766285545852,0.08439085310042042,0.002433717556896632,0.01798123074718819,0.2130708493465699,1.0,-0.008988387176623598,0.9323743858747615,-0.8102970157853434,0.011199557372075173,-0.07253053617704387,0.023409936114436966
그레이,스카이블루,0.08439085310042042,0.13534766285545852,0.002433717556896632,0.028838641481685738,0.21307084934656992,1.0,-0.008988387176623598,0.8903281926947011,-0.8013381976926781,0.011199557372075173,-0.12318132594831345,0.023409936114436966
네이비,브라운,0.09379605640794923,0.06545051893451652,0.0031706200840844567,0.033803341051935165,0.5164717041549438,1.0,-0.0029683804818270037,0.9672456144517858,-0.5081443365632858,0.020314596690025347,-0.03386356583976729,0.04112317507398097
브라운,네이비,0.06545051893451652,0.09379605640794923,0.0031706200840844567,0.04844300909602678,0.5164717041549438,1.0,-0.0029683804818270037,0.9523380651443302,-0.5004450091676904,0.020314596690025347,-0.05004728530770906,0.04112317507398097
